StudentID,PreviousGPA,AssignmentsCompleted,Attendance,SleepHours,Age,StudyHours,InternetHours,Scholarship_No,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-13953,-2.2381785218246457,-2.6953108532201826,-1.2324974996797833,0.0,-0.8,0.0,0.12435233160621764,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25
STU-10950,-0.04369904471880956,-1.5450258961762349,-2.551210868438458,0.7978118469566453,1.6,-0.8518664047151279,1.2112838226827867,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.99
STU-12366,-1.1826061151155085,0.16495423984162685,-1.4086539869990384,-0.6917661953116434,0.2,-0.6113948919449904,-0.9763960852043756,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.91
STU-13689,-2.1548438581370815,-0.013947043296376938,-0.7837413085201148,0.9205792680227133,-0.6,-0.46051080550098233,0.8382268278641336,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.61
STU-11537,-0.7659327966776918,0.14986617981793926,-0.5869184176606111,-0.5198918058191486,0.2,-0.40392927308447946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.37
STU-12702,0.3729742737190084,1.0623345717266302,1.5043247977216152,0.7159668995792663,-0.4,0.32848722986247547,-0.10592976396085205,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.56
STU-12736,0.06741384019794172,0.8223625694451318,-0.2405101297478851,0.29855766795463623,-0.4,0.05815324165029486,1.7432354634427174,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.44
STU-12749,0.44241982679197767,0.643461286307129,0.20430960359459416,-0.4462313531795081,-0.4,0.4903732809430258,-0.5204375359815775,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.47
STU-14036,-0.15481192963556084,-1.0701112449544679,-1.3476388908325931,0.977870731186877,1.4,0.10373280943025544,-0.3822682786413357,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.83
STU-10001,0.6785347072400738,-0.6023813842201702,0.18265908560004745,1.46075592071341,0.8,-0.028290766208251432,-0.24179620034542315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.13
STU-11347,-1.5715012123241379,-0.03478293571003938,-0.661711116187223,-0.3480174163266538,-0.4,-1.332809430255403,-0.5872193436960277,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.88
STU-14742,-1.1548278938863212,-1.9703654930344592,-2.2038184660714335,-1.6084296059382825,-0.4,0.0,1.0109383995394359,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.83
STU-14455,0.3590851631044136,0.18650861130403668,-0.9471043079335025,1.7144752575832836,-0.8,-0.4322200392927309,-0.04605641911341398,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.21
STU-14487,0.4007524949481956,-0.4629964487632523,-0.7325673568966442,-0.8309026058531868,-1.0,0.4322200392927309,0.9533678756476685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.24
STU-10145,-0.9048239028236315,-2.09466236846769,-0.9530089946592878,-0.6262902374097405,-0.4,0.0,-0.1128382268278642,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4
STU-14309,-0.30759214639609295,1.0458095536054488,1.3862310632059127,0.7814428574811692,-1.0,0.2907662082514735,0.6747265400115143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.84
STU-12580,-1.2381625575738842,-1.84319470140624,-2.134930454270607,0.0,0.2,0.2451866404715129,0.041450777202072686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.45
STU-11085,1.0535406938341085,0.8410430247125541,0.7682071859070712,-1.371079258543885,0.0,0.5218074656188606,0.08981001727115731,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.57
STU-11922,-0.41870503131284426,-0.047715558587485885,1.0831238112822772,0.020284846871549526,-0.4,0.4888015717092338,-0.9050086355785838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.45
STU-12689,0.6924238178546674,-0.7460771939695704,1.3985107533152335e-15,0.6259374574641497,0.6,-0.9791748526522595,-0.9165227403569373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.19
STU-10209,-1.974285420147361,-1.755540257459106,-1.23348161413408,-1.3792637532816225,0.4,-1.2306483300589393,-0.4122049510650548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.17
STU-13789,-0.5159288056150019,0.8611604380774702,-0.3015252259143303,-1.1337289111494873,0.8,0.6538310412573678,-0.8082901554404146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.31
STU-13983,0.6924238178546674,0.5651470699937057,1.5043247977216152,0.43769407849617964,1.0,-0.5925343811394892,-0.9717904432930341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.73
STU-12729,-3.3354182603775633,0.8166147370551559,-1.4509709085338323,2.0418550470927976,-0.2,-1.1332023575638508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.89
STU-10283,-0.29370303578149937,-0.3882746276935638,1.3695011174828546,0.3640336258565391,-0.2,-0.6066797642436149,0.8612550374208405,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9
STU-10287,-0.30759214639609295,0.7533885807654201,1.3985107533152335e-15,-0.4789693321304595,1.8,-0.3834970530451866,0.013816925734024297,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7
STU-12705,0.09519206142713017,-0.2567929617728628,-0.9136444164873866,2.5083712471438555,0.2,0.42121807465618866,1.3471502590673579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.22
STU-14223,1.7896635564075856,0.0,-0.9097079586701973,-1.051883963772109,0.2,-0.12730844793713172,0.9579735175590102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.75
STU-12483,0.48408715863575846,-0.01969487568635282,-0.5465697250344133,0.805996341694383,0.4,-1.21335952848723,0.7668393782383423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.89
STU-10530,1.6924397821054278,0.9897681878031828,1.5043247977216152,-1.3383412795929335,0.6,1.4113948919449901,-0.14507772020725387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.52
STU-13254,-0.4048159206982506,-1.4013300864268352,-0.41469838815854543,0.4786165521848687,1.4,-1.068762278978389,-0.6793321819228555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.16
STU-14250,0.6090891541671046,0.7059689635481183,0.639288192394096,0.3149266574301116,-0.6,-0.059724950884086296,-0.6816350028785263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.83
STU-14739,0.0,0.3474479182233644,-1.0907850182609409,-0.04519111103035332,-0.8,8.578147954968502,-0.4997121473805412,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.52
STU-10348,-0.9881585665111943,0.06795956826078117,-1.6458255704847413,-0.6426592268852166,2.0,-0.38506876227897835,-0.9740932642487047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.03
STU-12519,1.7896635564075856,0.31080548673726804,0.09310467025897363,0.0,0.6,0.11944990176817287,0.5503742084052965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.44
STU-14202,0.44241982679197767,-0.5168823774192773,0.3971960366369071,-1.4611087006590013,0.2,-0.05186640471512772,-0.5618883131836501,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.7
STU-11928,-0.07147726594799676,0.04784215489586507,-0.644981170464165,0.33129564690558766,1.2,-0.06758349705304516,-0.356937248128958,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.54
STU-10309,-0.8214892391360673,-0.3624093819386718,-0.651869971644247,-0.42986236370403197,0.6,-0.8015717092337918,-0.5480713874496258,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.47
STU-12328,-1.113160562042539,-1.675070603999442,-1.3171313427493698,-0.8554560900664004,1.0,-0.9414538310412576,1.899827288428325,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.15
STU-12719,-0.4881505843858135,1.0623345717266302,0.49954393988384965,-0.45441584791724576,0.8,0.06129666011787829,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.68
STU-10136,1.3868793485843625,1.0623345717266302,0.09113644135037899,-1.5102156690854283,-0.2,0.3787819253438115,-0.048359240069084625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6
STU-14303,-1.3076081106468547,1.0623345717266302,1.4315003281035994,1.4198334470247216,-1.0,0.44793713163064836,-0.5158318940702361,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.94
STU-12511,-1.2659407788030725,0.3474479182233644,-0.12832108195796796,1.370726478598294,-0.8,-0.4825147347740669,0.6240644789867589,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.51
STU-11915,-0.5020396950004083,0.0,1.5043247977216152,1.3052505206963911,1.0,-0.025147347740668003,-0.2832469775474956,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.93
STU-12958,0.0,0.27057066000743585,0.14526273633674222,-1.9439938901855343,-0.6,1.1724950884086445,-0.8750719631548648,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.44
STU-11764,1.6646615608762405,0.6686080530132736,-0.23952601529358708,-0.3562019110643915,2.0,0.5218074656188606,-0.45365572826712725,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.11
STU-12279,0.7340911496984495,0.2842217619336287,-2.0906453038272192,0.3722181205942768,0.2,-0.6286836935166995,-0.2164651698330454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.74
STU-11827,-1.529833880480356,-0.7683500444807275,-1.557255269597964,0.1184987837244038,0.8,-0.5233791748526524,0.07138744962579172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.92
STU-13460,1.2479882424384239,-0.235238590310453,1.182519371166327,-1.0928064374607982,0.2,-0.11159135559921401,0.38917674150834786,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.62
STU-11145,1.6368833396470521,1.040061721215473,1.1165837027283931,-0.15977403735868367,-0.2,0.2577603143418469,0.7461139896373057,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.48
STU-12585,0.1924158357292866,-0.5377182698329398,0.302721049024346,0.0,-0.4,-0.02200392927308457,0.9810017271157171,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.06
STU-12670,0.9007604770735764,0.8087114675189389,1.2041698891608723,2.156437973421128,0.4,0.3929273084479372,1.6833621185952794,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.39
STU-12085,-0.39092681008365704,0.12543789216054102,-1.3604323787384605,0.8960257838094988,-0.6,-0.2939096267190569,-0.16580310880829013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.53
STU-12640,0.3590851631044136,0.5112611413376806,0.9837282513982274,0.7814428574811692,1.0,0.45893909626719065,1.2204951065054694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.34
STU-10505,0.3174178312606327,-0.3595354657436844,-0.7502814170739989,-0.5853677637210514,-0.4,-0.06444007858546172,-0.17962003454231443,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.93
STU-12970,0.5674218223233225,0.38049795446572704,0.46116347616624637,0.38858711006975283,-0.2,-0.23889980353634574,0.7737478411053542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.19
STU-12826,-1.2103843363446969,1.0436541164592077,0.843983998887981,0.5850149837754607,-1.0,-0.9980353634577604,0.06447898675877957,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.62
STU-12627,-1.1687170045009148,1.0623345717266302,1.3183271658593843,-0.037006616292615646,0.8,0.15402750491159145,0.9326424870466322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.75
STU-10237,1.2479882424384239,1.0335954097767497,-0.6725363751844957,0.0,-1.0,0.27347740667976433,-0.5020149683362118,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.59
STU-10467,1.7896635564075856,-0.010354648052642138,0.5881142407706255,0.16760575215083057,0.2,-0.4557956777996072,-0.47207829591249284,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.47
STU-14155,-1.1409387832717277,0.0,-0.5386968094000333,0.5850149837754607,0.2,-0.15717092337917488,2.270581462291307,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.18
STU-13372,-0.15481192963556084,0.6154406034059959,-0.29463642473424834,-0.6262902374097405,0.8,1.4805500982318274,-0.4052964881980426,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.86
STU-14440,-0.3214812570106865,1.0623345717266302,-1.0120558619171385,-2.8852107850253867,0.4,-0.707269155206287,-0.7253886010362696,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.72
STU-10484,0.9979842513757329,0.4753371889003306,1.264200870873021,-1.0682529532475844,0.2,0.8000000000000004,1.4553828439838803,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.01
STU-13766,0.4701980480211648,1.0623345717266302,0.19643668796021277,0.22489721531499574,0.8,1.846758349705305,0.7207829591249281,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.68
STU-12688,-0.9326021240528186,1.0623345717266302,-0.8939621274014373,-1.1828358795759146,-0.2,0.5815324165029472,0.12895797351755914,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.94
STU-12513,-0.5298179162295955,0.5349709499463315,-0.872311609406892,1.6981062681078083,0.2,0.18703339882121803,0.1128382268278642,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.89
STU-13277,-0.11314459779177881,1.0623345717266302,0.8302063965278157,0.1184987837244038,2.4,0.02200392927308457,-0.8198042602187681,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.12
STU-14832,-0.349259478239875,1.0623345717266302,0.251547097400874,-0.3807553952776052,0.2,1.8719056974459731,0.9902130109383996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.13
STU-13477,1.3868793485843625,0.767039682691613,0.8390634266164924,0.15942125741309288,0.6,0.4322200392927309,0.5365572826712726,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.02
STU-10248,0.8174258133860123,-0.781282667358173,0.4759251929807083,-0.3070949426379647,-0.4,0.8062868369351672,-0.356937248128958,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.73
STU-12290,0.91464958768817,-0.4773660297381925,1.425595641377814,0.25763519426594716,-1.0,0.0,-0.22337363270005756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.41
STU-12565,-0.2381465933231237,-1.5098204227876315,-0.0456554677969761,-0.1352205531454699,0.8,-0.8361493123772102,1.0984455958549226,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.14
STU-10868,-0.5992634693025648,1.0623345717266302,0.25351532630947005,0.6914134153660526,-0.8,2.0636542239685665,-0.4075993091537133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.01
STU-11547,0.6507564860108854,1.0623345717266302,-0.17949503358143853,1.0106087101378292,0.6,0.4557956777996072,0.508923431203224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.78
STU-10472,0.3174178312606327,-1.1347743593416975,-1.181323548056313,-0.3643864058021299,-0.4,-1.1583497053045189,-0.9073114565342545,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79
STU-13955,-1.3770536637198239,-1.6132814058072,-1.1478636566101967,-0.9209320479683033,-1.0,-0.9728880157170924,-0.37305699481865295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.52
STU-12516,0.9840951407611392,1.0623345717266302,1.5043247977216152,-0.8718250795418758,0.0,0.8094302554027507,-0.20495106505469196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.59
STU-12599,-0.9742694558966007,0.7842831798615406,1.3985107533152335e-15,1.4198334470247216,-0.4,0.1603143418467583,0.8221070811744386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.05
STU-14055,0.0,-1.2346429471175304,-2.8110170843730025,0.7077824048415287,-0.6,-0.719842829076621,0.2510074841681059,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.12
STU-11296,0.2896396100314443,0.5213198480201386,-0.004322660716480166,2.320127868175885,0.2,-0.27347740667976433,1.2274035693724816,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.94
STU-13792,-1.1964952257301034,-0.08938734341481179,-1.3368136318353205,0.5359080153490339,0.6,-0.2593320235756386,1.4899251583189408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.98
STU-14117,-0.2381465933231237,1.0623345717266302,0.5280832590584769,0.6750444258905772,0.4,0.40235756385068777,-0.18192285549798506,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.695334957521515
STU-10186,1.7896635564075856,0.39774145163565466,0.6629069392972373,-0.24161898473606186,-1.0,0.46051080550098233,2.80944156591825,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.32
STU-10823,-0.8492674603652558,-1.0140698791522018,-1.1951011504164781,-1.0191459848211575,0.2,-0.8911591355599215,-0.7530224525043179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.58
STU-13039,0.6924238178546674,1.0623345717266302,1.4206750691063268,0.012100352133811124,1.6,0.07229862475442057,-0.7000575705238918,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.63
STU-12398,-0.3353703676252814,-1.2662560252623984,-0.6735204896387923,2.8848580050797956,-1.0,-0.3944990176817289,1.0823258491652277,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.35
STU-12354,0.44241982679197767,0.2554825999837483,-0.7050121521763136,0.3149266574301116,-0.6,0.17445972495088402,0.6862406447898676,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.08
STU-11103,-0.08536637656259037,0.0,-1.234465728588378,0.0,0.0,0.1493123772102163,0.07369027058146237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.12
STU-12465,-2.293734964283021,-0.7374554453846061,0.020280200640957792,1.5917078365172157,-0.2,-0.5783889980353635,2.196891191709845,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.56
STU-12186,-0.4881505843858135,0.0,-1.3250042583837498,1.6080768259926923,1.2,-0.6113948919449904,0.478986758779505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.83
STU-14600,-1.085382340813352,0.03634649011591331,-0.8988826996729247,0.41314059428296585,-0.2,-0.6664047151277015,-0.09671848013816925,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.62
STU-11601,1.2896555742822047,0.4796480631928128,0.26926115757823005,-1.0928064374607982,-0.8,0.3080550098231829,-0.32700057570523894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.03
STU-13816,-0.5437070268441891,-0.8804327760852597,-0.6125053934723471,0.5277235206112962,-1.0,0.02671905697445972,-0.683937823834197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.48
STU-11745,0.48408715863575846,0.9466594448783632,1.013251685027154,0.33129564690558766,-1.0,-0.5563850687622789,0.8750719631548648,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.92
STU-14045,0.08130295081253533,0.08089219113822767,1.0024264260298814,0.2821886784791602,-0.2,-0.6035363457760315,0.47207829591249284,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.48
STU-13950,0.4007524949481956,1.0623345717266302,-0.7985030253345782,-1.7803039954307773,0.0,0.04243614931237715,0.2671272308578009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.74
STU-10704,0.1507485038855058,1.0623345717266302,0.7603342702726912,0.0,1.6,0.7512770137524558,0.14968336211859537,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.99
STU-11932,0.48408715863575846,-2.4201333775500813,-0.2749541356482977,0.0,0.8,-1.5512770137524559,-0.16119746689694883,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.45
STU-13863,-0.30759214639609295,-1.2985875824560136,-0.9845006571968091,-0.02063762681713957,-0.6,-0.46051080550098233,0.14738054116292473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.63
STU-14209,-0.349259478239875,-0.30996041138014047,0.3784978620052545,-0.31527943737570235,-0.2,-0.5972495088408644,0.9027058146229134,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.31
STU-11229,-1.8353943140014226,-0.5075421497855657,-1.2275769274082962,-0.8309026058531868,-0.6,-1.1237721021611002,-0.3914795624640185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.3
STU-12174,0.08130295081253533,1.0623345717266302,0.252531211855172,-0.07792908998130474,0.8,0.9115913555992141,0.531951640759931,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.27
STU-13749,0.7757584815422303,-0.06639601385490725,0.18167497114575085,1.1170071417284204,-1.0,0.3174852652259332,-0.025331030512377537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.43
STU-12563,-0.6548199117609405,0.9013952648073025,0.3440538561048405,-0.48715382686819714,0.4,0.13202357563850686,-0.3246977547495683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.82
STU-12222,-0.140922819020966,-0.9874861543485625,-0.19524086485019848,0.43769407849617964,0.0,-0.4935166994106092,0.09211283822682796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.25
STU-14564,-1.4881665486365752,0.07155196350451597,0.19151611568872548,0.4458785732339173,-0.2,-0.6852652259332024,-0.04605641911341398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.03
STU-10017,1.5118813441157073,-1.883429528136072,0.4237671269029397,0.8878412890717611,-0.6,0.0,-0.5757052389176742,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.38
STU-10443,-0.349259478239875,-0.07861015768360638,0.9463319021349221,1.1579296154171101,0.0,0.16345776031434203,1.6741508347725969,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.96
STU-14641,-0.16870104025015445,-1.7979305213351793,-1.1951011504164781,1.0187932048755668,0.6,-0.22946954813359519,-0.45826137017846863,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.05
STU-10356,0.08130295081253533,0.03634649011591331,1.3985107533152335e-15,-0.6426592268852166,-0.6,-1.1410609037328097,0.8888888888888891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.53
STU-13212,-1.8492834246160161,-1.4580899312778477,-2.6948915787658954,0.5604614995622477,2.2,-0.619253438113949,0.7115716753022455,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.62
STU-11380,-0.2103683720939365,0.9258235524646997,-1.0514204400890397,1.7472132365342359,-0.6,0.1587426326129666,2.3765112262521595,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.92
STU-12556,0.8590931452297944,-0.7029684510447497,-0.08403593151457937,-2.0176543428251748,-0.2,-0.25461689587426317,0.013816925734024297,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.39
STU-11973,-1.1270496726571329,-0.8840251713289946,-0.3084140270944136,-0.31527943737570235,0.6,-0.8974459724950885,-0.5964306275187105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.62
STU-10828,0.09519206142713017,1.0623345717266302,1.4354367859207886,0.24945069952820875,1.8,0.4463654223968566,0.5895221646516984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.87
STU-13496,1.1090971362924842,0.7756614312765773,0.8479204567051704,-0.2743569636870133,0.6,0.4888015717092338,0.17962003454231443,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.14
STU-12981,1.7896635564075856,1.0623345717266302,0.9729029924009548,0.13486777319987914,0.8,0.6271119842829078,-0.0069084628670121485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.86
STU-13228,-1.1409387832717277,-1.208059222313891,-0.34876271972061157,0.7978118469566453,-0.6,-0.5626719056974461,0.4605641911341394,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.21
STU-11563,0.23408316757306866,-0.12243737965717337,-0.06533775688292674,0.4949855416603448,1.2,-0.5170923379174852,0.050662061024755276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.63
STU-10736,0.0,0.10675743689311964,0.9492842454978149,1.6571837944191186,0.8,0.9367387033398822,0.24640184225676465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
STU-11741,-0.8214892391360673,1.0623345717266302,-1.1380225120672207,0.5850149837754607,-1.0,-0.14302554027504916,0.4421416234887738,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.13
STU-11515,0.16463761450009942,-1.4042040026218225,-0.5475538394887098,0.1512367626753552,0.0,-1.6031434184675837,-0.9648819804260219,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.48
STU-10989,0.7202020390838558,0.7964973236902397,-0.4520947374218507,0.7732583627434315,-1.0,0.5469548133595287,-0.06217616580310872,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.78
STU-12806,0.12297028265631738,1.0623345717266302,-0.10863879287201733,-0.8636405848041382,-1.0,0.22632612966601176,-0.6954519286125505,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.63
STU-11037,-0.2520357039377173,-2.7283608894625444,1.3985107533152335e-15,-1.8375954585949423,-1.0,-0.8534381139489196,-0.1980426021876798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.26
STU-12925,0.9285386983027636,0.5292231175563556,0.4277035847201304,1.0269776996133044,-1.0,1.4695481335952851,-1.0385722510074842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.68
STU-10027,-0.9881585665111943,-0.5348443536379524,-0.9884371150139984,-0.49533832160593483,-1.0,-0.8361493123772102,-0.42832469775474963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.92
STU-14805,-0.6409308011463468,0.08592154447945619,0.44344941598889037,0.10212979424892772,0.0,0.2530451866404715,1.1145653425446176,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.4
STU-11139,1.3868793485843625,1.0623345717266302,1.5043247977216152,-0.8881940690173519,0.8,0.0,0.16810592976396097,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.53
STU-14733,0.24797227818766227,0.5974786271873209,-1.5306841793319315,0.9369482574981887,1.2,0.4825147347740669,0.6401842256764538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.87
STU-12538,0.8868713664589816,0.10603895784437228,-0.8427881757779654,-0.23343448999832417,-0.4,-0.587819253438114,-0.07138744962579152,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.52
STU-11234,-0.05758815533340317,1.0623345717266302,-0.4432377073331741,-0.49533832160593483,0.6,1.4223968565815326,0.6632124352331606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.47
STU-13325,1.3591011273551752,0.7469222693266969,1.3985107533152335e-15,1.1824830996303233,-0.8,0.6082514734774069,0.5826137017846864,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.22
STU-13430,0.7618693709276366,0.6722004482570084,-0.2267325273877198,-1.264680826953293,1.4,0.0,0.6378814047207831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.48
STU-13736,0.23408316757306866,0.02844322057969634,-1.6064609923128401,1.2725125417454406,0.2,0.0,-0.24179620034542315,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.28
STU-11241,0.0,0.6082558129185264,-0.39206375570970214,0.7814428574811692,0.2,-0.08015717092337915,0.12435233160621764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.47
STU-12610,1.7896635564075856,-0.8035555178693302,-0.5987277911121818,0.1430522679376168,-0.8,-0.32220039292730834,0.4812895797351756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.11
STU-12312,-1.4881665486365752,-0.4479083887395647,-0.20409789493887648,1.2970660259586535,0.8,-0.34734774066797636,-1.0086355785837653,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.88
STU-13127,-0.5714852480733775,0.0047334119710454444,-0.37828615334953686,0.044838331084762546,-0.4,-0.10058939096267201,-0.05526770293609678,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.86
STU-10211,-1.4742774380219803,-1.0866362630756483,0.5467814336901295,0.22489721531499574,0.8,0.5108055009823184,0.2625215889464596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8
